PESEL;Name;Surname;Date_of_birth;Sex;Driv_licence_number;Phone_number;Email;Address;City
60061767367;Jakub;Kowalski;17.06.1960;female;X162714;883031602;Jakub.Kowalski60@gmail.com;Koœcielna 139/23;Toruñ
59061596622;Jan;Sadowska;15.06.1959;female;X446958;564794417;Jan.Sadowska59@o2.com;Armii Krajowej 202/16;Szczecin
67021507434;Micha³;Pietrzak;15.02.1967;male;H904663;218167397;Micha³.Pietrzak67@tlen.com;Kolejowa 244/42;Poznañ
69040783004;Grzegorz;Sikorska;07.04.1969;female;W527715;125001957;Grzegorz.Sikorska69@o2.com;Koœcielna 90/26;Toruñ
83012089222;Adam;Krawczyk;20.01.1983;female;O919601;540933648;Adam.Krawczyk83@tlen.com;Szkolna 110/96;Toruñ
75102363971;Grzegorz;Wójcik;23.10.1975;male;X724856;619883144;Grzegorz.Wójcik75@o2.com;Karciana 250/57;Szczecin
81101556956;Bartosz;Wójcik;15.10.1981;male;R610368;567973590;Bartosz.Wójcik81@o2.com;Sosnowa 33/35;Warszawa
81071555601;Grzegorz;Sikora;15.07.1981;female;M623640;645973096;Grzegorz.Sikora81@tlen.com;Mazowiecka 99/26;Gdañsk
92080990287;Bartosz;D¹browski;09.08.1992;female;M337057;416748709;Bartosz.D¹browski92@gmail.com;Fregatowa 224/35;Kielce
67052615960;Piotr;Zawadzki;26.05.1967;female;Q508617;345415511;Piotr.Zawadzki67@wp.com;Sosnowa 29/0;Malbork
57081085387;Krzysztof;Kamiñski;10.08.1957;female;G988944;242819276;Krzysztof.Kamiñski57@wp.com;Zielona 170/34;Suwa³ki
00110996695;Bartosz;Andrzejewski;09.11.2000;male;O310125;526795985;Bartosz.Andrzejewski0@tlen.com;Lipowa 292/84;Lublin
52062089603;Tomasz;Wójcik;20.06.1952;female;H389844;467127116;Tomasz.Wójcik52@wp.com;Grunwaldzka 45/4;Malbork
65112091229;Adam;WoŸniak;20.11.1965;female;R529910;757504192;Adam.WoŸniak65@wp.com;Grunwaldzka 156/49;Toruñ
83120362227;Marcin;Urbañska;03.12.1983;female;F449329;949855168;Marcin.Urbañska83@gmail.com;Szkolna 173/72;Kielce
52111309352;Grzegorz;Baran;13.11.1952;male;W568765;847449987;Grzegorz.Baran52@wp.com;Sosnowa 270/42;Suwa³ki
74061651630;Tomasz;Sikora;16.06.1974;male;Q665388;462484160;Tomasz.Sikora74@gmail.com;Krótka 137/21;I³awa
70062792662;Rafa³;Sadowska;27.06.1970;female;X414863;552152947;Rafa³.Sadowska70@wp.com;S³oneczna 33/82;Kraków
69071465538;Rafa³;Baran;14.07.1969;male;Z368957;788524558;Rafa³.Baran69@o2.com;Parkowa 147/20;Suwa³ki
53101768724;Adam;Lewandowski;17.10.1953;female;R620993;509057973;Adam.Lewandowski53@wp.com;Akacjowa 220/66;Lublin
91012250689;Micha³;Urbañska;22.01.1991;female;Z307340;271321462;Micha³.Urbañska91@gmail.com;Polna 52/61;Rzeszów
73101404617;Grzegorz;Adamska;14.10.1973;male;Q360992;698987108;Grzegorz.Adamska73@o2.com;Zielona 96/68;Kielce
67041465776;Aleksander;Laskowska;14.04.1967;male;H802031;979705381;Aleksander.Laskowska67@tlen.com;Lipowa 276/85;Gdynia
62121358578;Tomasz;Zalewski;13.12.1962;male;W945830;912456884;Tomasz.Zalewski62@o2.com;Jachtowa 221/75;Malbork
00052833029;Adam;Piotrowski;28.05.2000;female;X984748;724695750;Adam.Piotrowski0@wp.com;Szkolna 284/76;Opole
86020212298;Aleksander;Zalewski;02.02.1986;male;X181745;690665856;Aleksander.Zalewski86@wp.com;S³oneczna 196/94;Toruñ
56041210900;Piotr;Rutkowski;12.04.1956;female;X722984;299623921;Piotr.Rutkowski56@o2.com;Polna 208/80;Olsztyn
57052970302;Bartosz;Szymczak;29.05.1957;female;Y877075;158339774;Bartosz.Szymczak57@gmail.com;Fregatowa 256/43;Malbork
98042605245;Aleksander;WoŸniak;26.04.1998;female;O910062;970077474;Aleksander.WoŸniak98@wp.com;Lipowa 80/77;Opole
97052426023;Jan;Wasilewska;24.05.1997;female;A937674;544637483;Jan.Wasilewska97@tlen.com;Fregatowa 147/57;Wroc³aw
51051972627;Rafa³;Walczak;19.05.1951;female;B331554;730176167;Rafa³.Walczak51@o2.com;Krótka 239/41;Kraków
92051242140;Jakub;Szczepañski;12.05.1992;female;Y796106;602254661;Jakub.Szczepañski92@wp.com;Krótka 51/63;Poznañ
94032250391;Bartosz;Czarnecki;22.03.1994;male;K610690;774958262;Bartosz.Czarnecki94@o2.com;Brzozowa 278/32;Lublin
92062998301;Micha³;Sobczak;29.06.1992;female;K674116;466646058;Micha³.Sobczak92@gmail.com;Kwiatowa 4/26;Malbork
74041845806;Adam;Kowalczyk;18.04.1974;female;Z983718;512640892;Adam.Kowalczyk74@o2.com;Koœcielna 286/60;Kielce
56101396195;Bartosz;Jakubowski;13.10.1956;male;I157990;941164834;Bartosz.Jakubowski56@wp.com;Armii Krajowej 165/40;Warszawa
91112627667;Grzegorz;Mazurek;26.11.1991;female;W508912;346226309;Grzegorz.Mazurek91@tlen.com;Zielona 205/12;Zakopane
88042999921;Marcin;Kamiñski;29.04.1988;female;K337635;855725716;Marcin.Kamiñski88@tlen.com;Zielona 21/82;Opole
74072367054;Piotr;Przybylski;23.07.1974;male;I515593;716585159;Piotr.Przybylski74@o2.com;Sosnowa 47/59;Gdynia
77080526233;Dariusz;Kowalczyk;05.08.1977;male;R417020;121378236;Dariusz.Kowalczyk77@wp.com;Zielona 30/50;Bydgoszcz
61062175358;Wojciech;Sikora;21.06.1961;male;J293755;711926281;Wojciech.Sikora61@tlen.com;£akowa 69/56;Poznañ
84102228733;Jakub;Mazur;22.10.1984;male;H566155;220961471;Jakub.Mazur84@tlen.com;Krótka 231/19;Zakopane
71110277506;Wojciech;Piotrowski;02.11.1971;female;N923819;989431004;Wojciech.Piotrowski71@tlen.com;¯aglowa 99/11;Malbork
55090350769;Tomasz;Czerwiñki;03.09.1955;female;Z831463;924156673;Tomasz.Czerwiñki55@wp.com;Leœna 98/26;Kielce
73020222139;Dariusz;Sikora;02.02.1973;male;E799171;565151020;Dariusz.Sikora73@gmail.com;Kwiatowa 38/61;Suwa³ki
87121178664;Andrzej;Rutkowski;11.12.1987;female;T972030;802558126;Andrzej.Rutkowski87@tlen.com;Krótka 3/44;Malbork
90041019477;Marcin;Sikorska;10.04.1990;male;U464061;289925202;Marcin.Sikorska90@tlen.com;Polna 285/61;Suwa³ki
69111158604;Grzegorz;Mazurek;11.11.1969;female;T271746;995400767;Grzegorz.Mazurek69@gmail.com;Brzozowa 177/62;Malbork
74012018739;Wojciech;Baran;20.01.1974;male;E632778;440246182;Wojciech.Baran74@gmail.com;Sosnowa 264/72;Kielce
70081489155;Bartosz;Wasilewska;14.08.1970;male;M435112;192360520;Bartosz.Wasilewska70@gmail.com;Parkowa 208/60;Warszawa
00021255870;Andrzej;B³aszczyk;12.02.2000;male;M616887;946311060;Andrzej.B³aszczyk0@o2.com;Opolska 209/90;Malbork
00041949196;Jakub;Borkowski;19.04.2000;male;I761066;430877955;Jakub.Borkowski0@gmail.com;Ogrodowa 214/8;Szczecin
95081651138;Jan;Mazur;16.08.1995;male;N407486;563861155;Jan.Mazur95@o2.com;Jachtowa 178/6;Zakopane
61071753096;Krzysztof;WoŸniak;17.07.1961;male;A550182;627573440;Krzysztof.WoŸniak61@wp.com;Koœcielna 153/49;Kraków
70030509627;Adam;Zakrzewska;05.03.1970;female;P383295;281046110;Adam.Zakrzewska70@o2.com;Jachtowa 148/88;Lubin
69031504090;Krzysztof;Wiœniewski;15.03.1969;male;F870223;507082590;Krzysztof.Wiœniewski69@o2.com;Karciana 216/94;Gdañsk
81021813948;Grzegorz;Pietrzak;18.02.1981;female;P876408;338247906;Grzegorz.Pietrzak81@gmail.com;Leœna 180/2;Gdañsk
67043023696;Andrzej;Borkowski;30.04.1967;male;D324011;556930795;Andrzej.Borkowski67@gmail.com;Karciana 126/65;£ódŸ
58053191029;Piotr;Sikora;31.05.1958;female;D366780;192916475;Piotr.Sikora58@tlen.com;Armii Krajowej 11/36;Toruñ
76051914608;Tomasz;Czarnecki;19.05.1976;female;K632583;977702288;Tomasz.Czarnecki76@wp.com;Fregatowa 203/60;Bydgoszcz
91100900734;Andrzej;Czarnecki;09.10.1991;male;I874570;638371585;Andrzej.Czarnecki91@wp.com;¯aglowa 224/44;Gdañsk
61112095784;Tomasz;Kowalczyk;20.11.1961;female;L954187;938393812;Tomasz.Kowalczyk61@gmail.com;Jachtowa 228/40;£ódŸ
89072485413;Krzysztof;Szczepañski;24.07.1989;male;R376767;114184065;Krzysztof.Szczepañski89@gmail.com;Ogrodowa 300/43;Gdañsk
78031791529;Piotr;Sadowska;17.03.1978;female;Q398753;872385506;Piotr.Sadowska78@wp.com;Kolejowa 26/30;Opole
84030723514;Jan;Sawicki;07.03.1984;male;K725438;372255231;Jan.Sawicki84@gmail.com;Kolejowa 268/95;I³awa
81112999819;Dariusz;Wasilewska;29.11.1981;male;Y670129;713336143;Dariusz.Wasilewska81@wp.com;Brzozowa 158/17;Kraków
97120694500;Tomasz;Kowalczyk;06.12.1997;female;R584514;227639366;Tomasz.Kowalczyk97@wp.com;Lipowa 275/63;Lubin
56061991364;Piotr;Sikora;19.06.1956;female;G514752;209428703;Piotr.Sikora56@gmail.com;Leœna 89/96;Zakopane
98102835064;Krzysztof;Mazurek;28.10.1998;female;C438325;953792894;Krzysztof.Mazurek98@tlen.com;Zielona 221/21;Rzeszów
76101766362;Marcin;Przybylski;17.10.1976;female;N108404;980315461;Marcin.Przybylski76@o2.com;¯aglowa 298/57;Szczecin
68111693482;Rafa³;Kamiñski;16.11.1968;female;S864439;655358022;Rafa³.Kamiñski68@o2.com;Kolejowa 122/15;Gdañsk
55082733478;Bartosz;Szymañski;27.08.1955;male;P140502;846443807;Bartosz.Szymañski55@tlen.com;£akowa 21/24;Bydgoszcz
75060838865;Micha³;Baran;08.06.1975;female;T253981;135483395;Micha³.Baran75@tlen.com;¯aglowa 58/19;Warszawa
82103117531;Grzegorz;Urbañska;31.10.1982;male;C543205;762738332;Grzegorz.Urbañska82@o2.com;Ogrodowa 205/3;Wroc³aw
56120961837;Jakub;Zawadzki;09.12.1956;male;E344494;247383268;Jakub.Zawadzki56@o2.com;Fregatowa 212/90;Olsztyn
64013190267;Bartosz;Kowalczyk;31.01.1964;female;P691428;734649691;Bartosz.Kowalczyk64@gmail.com;Brzozowa 254/39;Bydgoszcz
92092835146;Jan;Kowalski;28.09.1992;female;W144855;448808333;Jan.Kowalski92@tlen.com;Polna 32/75;Poznañ
83100994024;Tomasz;B³aszczyk;09.10.1983;female;I486279;222593305;Tomasz.B³aszczyk83@tlen.com;¯aglowa 131/63;Lublin
89101170550;Bartosz;Wójcik;11.10.1989;male;V992343;140210784;Bartosz.Wójcik89@wp.com;Parkowa 146/78;Olsztyn
87091233110;Bartosz;Andrzejewski;12.09.1987;male;S579892;425049179;Bartosz.Andrzejewski87@o2.com;Koœcielna 172/48;Lubin
74082077369;Grzegorz;Wójcik;20.08.1974;female;Y248893;444810277;Grzegorz.Wójcik74@gmail.com;Koœcielna 86/57;Gdañsk
68040494841;Grzegorz;Kucharski;04.04.1968;female;V203581;608581379;Grzegorz.Kucharski68@wp.com;£akowa 110/34;I³awa
56051882204;Krzysztof;Szymañski;18.05.1956;female;Y803316;243283791;Krzysztof.Szymañski56@gmail.com;Parkowa 161/46;Kraków
54022619495;Tomasz;Wiœniewski;26.02.1954;male;Y179409;629026463;Tomasz.Wiœniewski54@wp.com;Sosnowa 263/19;Zakopane
83121996930;Bartosz;Kamiñski;19.12.1983;male;D947311;450627356;Bartosz.Kamiñski83@gmail.com;Fregatowa 122/51;Szczecin
75061458981;Grzegorz;Rutkowski;14.06.1975;female;J231827;880405298;Grzegorz.Rutkowski75@wp.com;Opolska 255/82;£ódŸ
55041637468;Piotr;Górski;16.04.1955;female;H562521;271964460;Piotr.Górski55@wp.com;Mazowiecka 79/47;Malbork
50041953583;Tomasz;Czerwiñki;19.04.1950;female;L318604;908475621;Tomasz.Czerwiñki50@o2.com;Koœcielna 165/96;Warszawa
76072075004;Grzegorz;Przybylski;20.07.1976;female;U479912;484816119;Grzegorz.Przybylski76@wp.com;Szkolna 181/2;Gdynia
87011999474;Micha³;D¹browski;19.01.1987;male;B264369;113367545;Micha³.D¹browski87@wp.com;Armii Krajowej 145/51;Lublin
74050621840;Krzysztof;Borkowski;06.05.1974;female;I527351;637374934;Krzysztof.Borkowski74@wp.com;Grunwaldzka 257/30;Suwa³ki
86102189742;Jan;Sadowska;21.10.1986;female;L476024;888485100;Jan.Sadowska86@tlen.com;S³oneczna 31/54;Kraków
96102353545;Marcin;Sobczak;23.10.1996;female;Z909193;503145417;Marcin.Sobczak96@wp.com;Fregatowa 289/48;Warszawa
59082918164;Andrzej;Sikorska;29.08.1959;female;X656602;236786040;Andrzej.Sikorska59@tlen.com;Polna 148/66;Kielce
71110668987;Wojciech;Cieœlak;06.11.1971;female;Z434959;191397386;Wojciech.Cieœlak71@wp.com;Akacjowa 193/41;Szczecin
87072305268;Jan;Sikora;23.07.1987;female;L306867;136457144;Jan.Sikora87@tlen.com;Polna 277/98;Poznañ
75033019087;Aleksander;Szczepañski;30.03.1975;female;J408483;940906046;Aleksander.Szczepañski75@gmail.com;S³oneczna 9/31;Wroc³aw
70102254067;Bartosz;Szymañski;22.10.1970;female;U512256;598200057;Bartosz.Szymañski70@gmail.com;Karciana 210/35;Warszawa
64043003434;Rafa³;Rutkowski;30.04.1964;male;D381550;678492640;Rafa³.Rutkowski64@tlen.com;Koœcielna 146/91;Szczecin
73021632529;Tomasz;Urbañska;16.02.1973;female;L891567;372827342;Tomasz.Urbañska73@wp.com;Lipowa 185/30;Lublin
77012946674;Andrzej;Szymañski;29.01.1977;male;M171963;233089985;Andrzej.Szymañski77@tlen.com;Zielona 186/74;Wroc³aw
53042866808;Aleksander;Krawczyk;28.04.1953;female;L109607;671341484;Aleksander.Krawczyk53@o2.com;Koœcielna 33/6;Zakopane
87071508708;Andrzej;Sikora;15.07.1987;female;K329896;192768206;Andrzej.Sikora87@wp.com;Opolska 146/69;Szczecin
93022117478;Aleksander;Kubiak;21.02.1993;male;B633433;798874598;Aleksander.Kubiak93@wp.com;Lipowa 123/19;£ódŸ
78083191005;Tomasz;Urbañska;31.08.1978;female;A258687;378440773;Tomasz.Urbañska78@o2.com;Krótka 223/67;£ódŸ
64101487738;Grzegorz;Kamiñski;14.10.1964;male;R347576;235757649;Grzegorz.Kamiñski64@gmail.com;Grunwaldzka 142/39;Opole
75050113836;Dariusz;Rutkowski;01.05.1975;male;V163525;665283792;Dariusz.Rutkowski75@o2.com;Brzozowa 260/73;Zakopane
00121394205;Piotr;D¹browski;13.12.2000;female;M836993;690266654;Piotr.D¹browski0@wp.com;Lipowa 224/19;£ódŸ
80031300351;Piotr;Kamiñski;13.03.1980;male;T309481;967907638;Piotr.Kamiñski80@gmail.com;£akowa 205/6;Gdañsk
75092134657;Grzegorz;Urbañska;21.09.1975;male;K875303;208191777;Grzegorz.Urbañska75@o2.com;Ogrodowa 108/35;Zakopane
79092402271;Wojciech;WoŸniak;24.09.1979;male;T917358;913313747;Wojciech.WoŸniak79@tlen.com;Leœna 70/24;I³awa
71031971630;Krzysztof;Kowalczyk;19.03.1971;male;S915018;470431049;Krzysztof.Kowalczyk71@o2.com;Lipowa 20/76;Gdynia
89062038469;Rafa³;Baranowski;20.06.1989;female;K549402;918245014;Rafa³.Baranowski89@wp.com;Armii Krajowej 254/26;Wroc³aw
67040724724;Marcin;Czarnecki;07.04.1967;female;F761340;646159677;Marcin.Czarnecki67@wp.com;Krótka 261/67;Malbork
65091583938;Grzegorz;Mazur;15.09.1965;male;Q580559;599628953;Grzegorz.Mazur65@gmail.com;Krótka 147/24;Olsztyn
80081793070;Jakub;Wasilewska;17.08.1980;male;T101221;853102581;Jakub.Wasilewska80@tlen.com;Ogrodowa 223/40;Wroc³aw
83120881976;Aleksander;WoŸniak;08.12.1983;male;O494092;183125888;Aleksander.WoŸniak83@o2.com;Kolejowa 203/57;Wroc³aw
90091664363;Grzegorz;Andrzejewski;16.09.1990;female;R223954;799252340;Grzegorz.Andrzejewski90@tlen.com;Leœna 97/42;Wroc³aw
93080553096;Dariusz;Ostrowski;05.08.1993;male;Z890982;543021432;Dariusz.Ostrowski93@tlen.com;Polna 275/43;Kraków
83030720177;Andrzej;Rutkowski;07.03.1983;male;N430032;191733448;Andrzej.Rutkowski83@gmail.com;Fregatowa 296/38;Suwa³ki
97022029304;Krzysztof;Jakubowski;20.02.1997;female;C866860;526618720;Krzysztof.Jakubowski97@o2.com;Sosnowa 103/82;Olsztyn
90101089477;Jan;Piotrowki;10.10.1990;male;F416819;485870909;Jan.Piotrowki90@tlen.com;Grunwaldzka 15/72;Szczecin
68013013492;Wojciech;Wójcik;30.01.1968;male;H498662;160248173;Wojciech.Wójcik68@wp.com;Kwiatowa 145/27;Zakopane
68111405667;Rafa³;Mazurek;14.11.1968;female;X267446;214993113;Rafa³.Mazurek68@gmail.com;Grunwaldzka 88/63;Zakopane
65120263094;Aleksander;Baranowski;02.12.1965;male;C145065;549846083;Aleksander.Baranowski65@o2.com;Krótka 178/1;I³awa
69071576556;Marcin;WoŸniak;15.07.1969;male;I551347;821563479;Marcin.WoŸniak69@tlen.com;Lipowa 60/49;Rzeszów
61030558411;Bartosz;Sadowska;05.03.1961;male;C967951;492259980;Bartosz.Sadowska61@o2.com;Polna 234/89;Warszawa
95070324271;Micha³;Urbañska;03.07.1995;male;J763304;967644232;Micha³.Urbañska95@tlen.com;Grunwaldzka 246/4;Rzeszów
68032111683;Rafa³;Kamiñski;21.03.1968;female;K585969;203921473;Rafa³.Kamiñski68@gmail.com;Fregatowa 81/79;Gdynia
57052215404;Andrzej;Rutkowski;22.05.1957;female;E645382;732088772;Andrzej.Rutkowski57@tlen.com;Kolejowa 139/52;Gdynia
59011392473;Krzysztof;Urbañska;13.01.1959;male;P171925;968145411;Krzysztof.Urbañska59@wp.com;¯aglowa 254/38;Lublin
64010699954;Adam;Szczepañski;06.01.1964;male;J260530;385108608;Adam.Szczepañski64@o2.com;Krótka 48/95;Suwa³ki
00120737673;Piotr;Rutkowski;07.12.2000;male;I990031;419422621;Piotr.Rutkowski0@wp.com;Jachtowa 195/43;Lubin
90102849433;Tomasz;WoŸniak;28.10.1990;male;Y842378;138252461;Tomasz.WoŸniak90@wp.com;S³oneczna 214/98;Suwa³ki
68052988135;Adam;Kowalski;29.05.1968;male;V970662;927619412;Adam.Kowalski68@o2.com;Kolejowa 209/22;Gdynia
72072648926;Andrzej;Sikora;26.07.1972;female;P538094;826283328;Andrzej.Sikora72@o2.com;Koœcielna 273/63;£ódŸ
61071250480;Jan;Szymañski;12.07.1961;female;I585603;252629839;Jan.Szymañski61@gmail.com;Szkolna 208/16;Suwa³ki
86082894663;Marcin;Chmielewski;28.08.1986;female;R849883;897366690;Marcin.Chmielewski86@tlen.com;Mazowiecka 4/50;I³awa
63031144050;Adam;Kowalczyk;11.03.1963;male;O182083;151961711;Adam.Kowalczyk63@gmail.com;Armii Krajowej 192/89;Warszawa
74072509242;Dariusz;Urbañska;25.07.1974;female;Y950564;760514731;Dariusz.Urbañska74@tlen.com;Mazowiecka 105/59;Toruñ
92060185488;Piotr;Zakrzewska;01.06.1992;female;A603348;894381569;Piotr.Zakrzewska92@tlen.com;Krótka 119/45;Gdañsk
66112060000;Andrzej;Chmielewski;20.11.1966;female;M629703;238781804;Andrzej.Chmielewski66@wp.com;Zielona 170/24;Kielce
55093051335;Dariusz;Urbañska;30.09.1955;male;K801878;227485485;Dariusz.Urbañska55@o2.com;Sosnowa 297/87;Szczecin
97101879980;Rafa³;Cieœlak;18.10.1997;female;T121292;776050164;Rafa³.Cieœlak97@tlen.com;Leœna 73/16;Poznañ
84050833239;Dariusz;Rutkowski;08.05.1984;male;M360838;727664666;Dariusz.Rutkowski84@wp.com;Opolska 217/73;Wroc³aw
56120575231;Piotr;Wiœniewski;05.12.1956;male;G777678;398167580;Piotr.Wiœniewski56@o2.com;S³oneczna 259/46;Lublin
86092445512;Jan;Wasilewska;24.09.1986;male;X611096;561763088;Jan.Wasilewska86@o2.com;Kolejowa 198/65;Szczecin
92033092369;Aleksander;Kowalczyk;30.03.1992;female;S830304;315574972;Aleksander.Kowalczyk92@wp.com;Sosnowa 190/42;Lubin
58042293664;Aleksander;Urbañska;22.04.1958;female;Y505387;287241066;Aleksander.Urbañska58@tlen.com;Armii Krajowej 3/83;Warszawa
88072412013;Aleksander;Jakubowski;24.07.1988;male;W562716;599686874;Aleksander.Jakubowski88@tlen.com;Ogrodowa 20/50;Rzeszów
64102632325;Piotr;Górski;26.10.1964;female;N268536;679445812;Piotr.Górski64@gmail.com;Kolejowa 61/92;Gdynia
92121236634;Micha³;Krawczyk;12.12.1992;male;U439606;812226197;Micha³.Krawczyk92@gmail.com;Armii Krajowej 249/23;I³awa
51012019822;Bartosz;Laskowska;20.01.1951;female;C333829;842834912;Bartosz.Laskowska51@gmail.com;Jachtowa 131/28;Warszawa
74032678614;Rafa³;Urbañska;26.03.1974;male;E615230;750209666;Rafa³.Urbañska74@gmail.com;Mazowiecka 219/43;Bydgoszcz
79071962879;Tomasz;Wasilewska;19.07.1979;male;R830800;587503529;Tomasz.Wasilewska79@o2.com;Armii Krajowej 272/42;Szczecin
78070618607;Micha³;Urbañska;06.07.1978;female;G161090;292010710;Micha³.Urbañska78@gmail.com;Szkolna 86/30;I³awa
54052787860;Jan;Kamiñski;27.05.1954;female;X826592;978751426;Jan.Kamiñski54@wp.com;Ogrodowa 24/13;Kielce
63081233951;Aleksander;Rutkowski;12.08.1963;male;G835351;316231103;Aleksander.Rutkowski63@gmail.com;Leœna 171/96;Bydgoszcz
61032983810;Andrzej;Przybylski;29.03.1961;male;W173617;265749741;Andrzej.Przybylski61@wp.com;Brzozowa 39/23;Lublin
72122662751;Grzegorz;Kucharski;26.12.1972;male;W428746;799240638;Grzegorz.Kucharski72@gmail.com;£akowa 284/68;Zakopane
00071114323;Adam;Borkowski;11.07.2000;female;W561829;889412640;Adam.Borkowski0@gmail.com;Leœna 218/59;Szczecin
56041440263;Wojciech;Zalewski;14.04.1956;female;J407707;447539353;Wojciech.Zalewski56@o2.com;Zielona 16/27;Bydgoszcz
95111846870;Rafa³;Piotrowki;18.11.1995;male;H145386;107001835;Rafa³.Piotrowki95@wp.com;£akowa 48/8;Bydgoszcz
89040118721;Bartosz;Wójcik;01.04.1989;female;Q903730;669702543;Bartosz.Wójcik89@gmail.com;Szkolna 163/25;Kielce
94011812204;Jakub;Sawicki;18.01.1994;female;Q981721;437826654;Jakub.Sawicki94@tlen.com;Polna 2/44;Lublin
90032684037;Micha³;Ostrowski;26.03.1990;male;O670640;399334035;Micha³.Ostrowski90@gmail.com;Parkowa 239/89;I³awa
50011744182;Wojciech;D¹browski;17.01.1950;female;N398207;587202097;Wojciech.D¹browski50@wp.com;Koœcielna 265/94;Gdynia
94061304642;Jan;Jakubowski;13.06.1994;female;B744978;325573072;Jan.Jakubowski94@gmail.com;Szkolna 35/83;Lubin
74101813572;Tomasz;Chmielewski;18.10.1974;male;Y185643;800627593;Tomasz.Chmielewski74@wp.com;Szkolna 117/42;Gdañsk
82011874142;Micha³;Sobczak;18.01.1982;female;F261045;343786686;Micha³.Sobczak82@gmail.com;Karciana 57/52;£ódŸ
87102962952;Krzysztof;Rutkowski;29.10.1987;male;N145726;202789416;Krzysztof.Rutkowski87@tlen.com;Szkolna 205/7;Szczecin
67050387334;Andrzej;Sikora;03.05.1967;male;E601297;835695905;Andrzej.Sikora67@tlen.com;Akacjowa 119/93;Rzeszów
60032231603;Micha³;B³aszczyk;22.03.1960;female;G573462;427042572;Micha³.B³aszczyk60@o2.com;Polna 267/55;Olsztyn
77081044799;Micha³;Krawczyk;10.08.1977;male;D573105;747266438;Micha³.Krawczyk77@tlen.com;Jachtowa 138/72;Szczecin
86061890855;Jan;Zalewski;18.06.1986;male;I350580;263398157;Jan.Zalewski86@tlen.com;Jachtowa 154/25;Kraków
67031403453;Micha³;Szymañski;14.03.1967;male;W740270;700805447;Micha³.Szymañski67@wp.com;¯aglowa 25/51;Kraków
79060573835;Jakub;Urbañska;05.06.1979;male;D417682;428018394;Jakub.Urbañska79@wp.com;Armii Krajowej 64/89;Rzeszów
59021753636;Adam;Laskowska;17.02.1959;male;Y673116;207274470;Adam.Laskowska59@gmail.com;£akowa 292/54;Zakopane
91082157289;Marcin;Borkowski;21.08.1991;female;L798153;343368054;Marcin.Borkowski91@o2.com;Fregatowa 162/46;Olsztyn
57091281488;Grzegorz;Sadowska;12.09.1957;female;Y881429;827328874;Grzegorz.Sadowska57@o2.com;¯aglowa 119/47;Opole
65111251026;Adam;Urbañska;12.11.1965;female;Q908221;504551992;Adam.Urbañska65@o2.com;Jachtowa 234/80;Warszawa
87121926733;Krzysztof;Krawczyk;19.12.1987;male;Z896267;823659756;Krzysztof.Krawczyk87@tlen.com;Parkowa 214/81;Opole
54020556000;Adam;Kowalski;05.02.1954;female;C792256;491137378;Adam.Kowalski54@o2.com;Karciana 130/46;Gdynia
85041078086;Wojciech;Wiœniewski;10.04.1985;female;X172341;713702640;Wojciech.Wiœniewski85@gmail.com;Leœna 62/88;Olsztyn
57090492932;Jan;Urbañska;04.09.1957;male;B781028;883449089;Jan.Urbañska57@wp.com;£akowa 116/69;Olsztyn
82041521750;Piotr;Szymczak;15.04.1982;male;I309707;571632776;Piotr.Szymczak82@wp.com;Lipowa 58/18;Gdañsk
59072622849;Jan;Ostrowski;26.07.1959;female;W541813;551874367;Jan.Ostrowski59@gmail.com;Jachtowa 256/54;Kielce
